sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-6.5396;-6.5779;-1.0002;-5.05;-8.3335;-1.1048;-1.3334;1.5741;0.5473;0.0811;-0.2342;-0.283;0.0;36.39;32.46;12.75;192.94;58.09;102.56;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;16020;2023-09-21 21:22:16:442
-6.4798;-6.518;-1.8712;-5.0665;-8.3271;-1.0773;-1.6042;1.5698;0.0089;-0.0325;-0.3472;-0.2781;0.0;35.98;32.55;13.03;199.5;58.12;102.0;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;16025;2023-09-21 21:22:16:447
-6.4798;-6.518;-1.8712;-5.0665;-8.3271;-1.0773;-1.6042;1.5698;0.0089;-0.0325;-0.3472;-0.2781;0.0;35.98;32.55;13.03;199.5;58.12;102.0;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;16032;2023-09-21 21:22:16:454
-6.4798;-6.518;-1.8712;-5.0594;-8.333;-1.0654;-1.4521;1.605;-1.0274;-0.2091;-0.4761;-0.2885;0.0;35.98;32.55;13.03;199.5;58.12;102.0;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;16036;2023-09-21 21:22:16:458
-6.1926;-6.6066;-2.3139;-5.0594;-8.333;-1.0654;-1.4521;1.605;-1.0274;-0.2091;-0.4761;-0.2885;0.0;35.98;32.55;13.03;199.5;58.12;102.0;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;16041;2023-09-21 21:22:16:463
-6.1926;-6.6066;-2.3139;-5.0594;-8.333;-1.0654;-1.4521;1.605;-1.0274;-0.465;-0.5806;-0.3074;0.0;35.98;32.55;13.03;199.5;58.12;102.0;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;16045;2023-09-21 21:22:16:467
-5.7763;-6.5587;-2.2851;-5.0379;-8.3445;-1.077;-1.126;1.5656;-1.3357;-0.465;-0.5806;-0.3074;0.0;35.98;32.87;13.26;199.5;58.12;102.0;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;16053;2023-09-21 21:22:16:475
-5.7763;-6.5587;-2.2851;-5.0379;-8.3445;-1.077;-1.126;1.5656;-1.3357;-0.465;-0.5806;-0.3074;0.0;35.98;32.87;13.26;199.5;58.12;102.0;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;16056;2023-09-21 21:22:16:478
-5.7763;-6.5587;-2.2851;-5.0379;-8.3445;-1.077;-1.126;1.5656;-1.3357;-0.7094;-0.6172;-0.349;0.0;35.98;32.87;13.26;199.5;58.12;102.0;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;16060;2023-09-21 21:22:16:482
-5.7763;-6.5587;-2.2851;-5.0379;-8.3445;-1.077;-1.126;1.5656;-1.3357;-0.7094;-0.6172;-0.349;0.0;35.98;32.87;13.26;199.5;58.12;102.0;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;16066;2023-09-21 21:22:16:488
-5.3647;-6.2931;-1.7515;-5.0111;-8.3549;-1.1199;-0.6764;1.7693;-0.9782;-0.8664;-0.5463;-0.3801;0.0;35.79;32.85;13.01;197.79;58.43;102.6;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;16071;2023-09-21 21:22:16:493
-5.3647;-6.2931;-1.7515;-5.0111;-8.3549;-1.1199;-0.6764;1.7693;-0.9782;-0.8664;-0.5463;-0.3801;0.0;35.79;32.85;13.01;197.79;58.43;102.6;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;16075;2023-09-21 21:22:16:497
-4.2688;-5.8337;-0.5001;-4.9769;-8.365;-1.1949;-0.0547;2.0532;0.1079;-0.9543;-0.3362;-0.396;0.0;35.79;32.85;13.01;197.79;58.43;102.6;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;16081;2023-09-21 21:22:16:503
-4.2688;-5.8337;-0.5001;-4.9769;-8.365;-1.1949;-0.0547;2.0532;0.1079;-0.9543;-0.3362;-0.396;0.0;35.29;32.76;13.54;197.79;58.43;102.6;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;16087;2023-09-21 21:22:16:509
-4.2688;-5.8337;-0.5001;-4.9769;-8.365;-1.1949;-0.0547;2.0532;0.1079;-0.9543;-0.3362;-0.396;0.0;35.29;32.76;13.54;197.79;58.43;102.6;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;16090;2023-09-21 21:22:16:512
-2.8307;-4.6493;1.9717;-4.9355;-8.3769;-1.2802;1.2417;2.9578;2.3184;-0.7185;-0.1755;-0.396;0.0;35.29;32.76;13.54;197.79;58.43;102.6;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;16095;2023-09-21 21:22:16:517
-1.7157;-3.6538;2.8307;-4.9062;-8.3892;-1.3121;2.43;3.8656;3.6043;-0.3661;-0.2366;-0.4143;0.0;35.29;32.76;13.54;197.79;58.43;102.6;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;16104;2023-09-21 21:22:16:526
-1.7157;-3.6538;2.8307;-4.9062;-8.3892;-1.3121;2.43;3.8656;3.6043;-0.3661;-0.2366;-0.4143;0.0;35.29;32.76;13.54;197.79;58.43;102.6;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;16106;2023-09-21 21:22:16:528
-1.7157;-3.6538;2.8307;-4.9062;-8.3892;-1.3121;2.43;3.8656;3.6043;-0.3661;-0.2366;-0.4143;0.0;35.25;33.13;13.89;196.71;58.81;104.97;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;16110;2023-09-21 21:22:16:532
-1.7157;-3.6538;2.8307;-4.9062;-8.3892;-1.3121;2.43;3.8656;3.6043;-0.3661;-0.2366;-0.4143;0.0;35.25;33.13;13.89;196.71;58.81;104.97;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;16115;2023-09-21 21:22:16:537
0.2536;-2.0028;2.8642;-4.8559;-8.4224;-1.2861;4.144;5.756;4.7002;0.2925;-0.5286;-0.5676;0.0;35.25;33.13;13.89;196.71;58.81;104.97;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;16121;2023-09-21 21:22:16:543
0.2536;-2.0028;2.8642;-4.8559;-8.4224;-1.2861;4.144;5.756;4.7002;0.2925;-0.5286;-0.5676;0.0;35.16;33.24;13.63;196.71;58.81;104.97;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;16125;2023-09-21 21:22:16:547
1.1366;-1.742;0.7346;-4.7787;-8.4834;-1.169;5.8598;6.5115;2.5544;0.7139;-0.8884;-0.8853;0.0;35.16;33.24;13.63;196.71;58.81;104.97;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;16131;2023-09-21 21:22:16:553
1.1366;-1.742;0.7346;-4.7787;-8.4834;-1.169;5.8598;6.5115;2.5544;0.7139;-0.8884;-0.8853;0.0;35.06;33.38;13.93;196.71;58.81;104.97;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;16137;2023-09-21 21:22:16:559
1.1366;-1.742;0.7346;-4.7787;-8.4834;-1.169;5.8598;6.5115;2.5544;0.8105;-0.9739;-0.9977;0.0;35.06;33.38;13.93;196.71;58.81;104.97;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;16141;2023-09-21 21:22:16:563
-0.5216;-2.6417;-0.6245;-4.6709;-8.5637;-1.008;4.7428;5.9681;0.7656;0.8105;-0.9739;-0.9977;0.0;35.06;33.38;13.93;196.71;58.81;104.97;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;16146;2023-09-21 21:22:16:568
-0.5216;-2.6417;-0.6245;-4.6709;-8.5637;-1.008;4.7428;5.9681;0.7656;0.7982;-0.8194;-0.8804;0.0;35.06;33.38;13.93;196.71;58.81;104.97;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;16153;2023-09-21 21:22:16:575
-2.211;-3.4098;-1.4859;-4.6709;-8.5637;-1.008;4.7428;5.9681;0.7656;0.7982;-0.8194;-0.8804;0.0;35.06;33.38;13.93;196.71;58.81;104.97;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;16156;2023-09-21 21:22:16:578
